Table No.19 (b),,,,,,,,
"STATEMENT ON REMMITTANCE-WISE DETAILS OF FDI EQUITY INFLOWS RECEIVED BY ACQUISITION OF
34,CHUBB ALBA CONTROL SYSTEMS LTD,Singapore,"UNITED TECHNOLOGIES INTERNATIONAL
CORPOR",REGION NOT INDICATED,DELIVERING,36.16,0.57,
35,GLASS WALL SYSTEMS (INDIA) PVT LTD,Mauritius,INDIA BUSINESS EXCELLENCE FUND LIA,REGION NOT INDICATED,ERECTION A,17.50,0.27,
36,WELSPUN ENERGY RAJASTHAN PVT LTD,Netherlands,GUAYAMA P R HOLDING BV,REGION NOT INDICATED,GENERATION,137.50,2.16,
37,AGILIS INFORMATION TECHNOLOGIES INTERNAT,U.S.A,INFOGIX INC,REGION NOT INDICATED,R & D IN T,0.01,0.00,
38,EMERGE MD IT SOLUTIONS PVT LTD,U.S.A,EMERGE MD INC,REGION NOT INDICATED,BUSINESS O,0.10,0.00,
39,PLG PHOTOVOLTAIC LTD,Baharain,ZAMIL NEW DELHI INTERNATIONAL SPC,REGION NOT INDICATED,SOLAR DEVE,10.02,0.16,
40,LILAC MEDICARE PVT LTD,Japan,TOSOH CORPORATION,REGION NOT INDICATED,WHOLESALE,2.69,0.04,
41,GRASSROOTS BUSINESS INVESTMENT ADVISORS,U.S.A,GRASSROOTS BUSINESS PARTNERS INC,REGION NOT INDICATED,BUSINESS A,0.12,0.00,
42,UNITECH HI TECH STRUCTURES LTD,U.S.A,BSREP MOON C3 LP,REGION NOT INDICATED,DEVELOPMEN,0.07,0.00,
43,CHUBB ALBA CONTROL SYSTEMS LTD,Singapore,UNITED TECHNOLOGIES INTERNATIONAL CORPOR,REGION NOT INDICATED,DELIVERING,108.48,1.70,
44,USHDEV INTERNATIONAL LTD,Singapore,UD TRADING GROUP HOLDING PTE LTD,REGION NOT INDICATED,TRADE IN F,713.41,11.18,
45,FIRMENICH AROMATICS INDIA PVT LTD,Switzerland,FIRMENICH TRADING CORPORATION,REGION NOT INDICATED,MFG OF SYN,690.04,10.82,
46,PLG PHOTOVOLTAIC LTD,Baharain,ZAMIL NEW DELHI INTERNATIONAL SPC,REGION NOT INDICATED,SOLAR DEVE,70.36,1.10,
47,ACHINDRA ONLINE,United,20140728 HOLDING SRL,REGION NOT,INTERMEDIA,20.97,0.33,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
,MARKETING PVT LTD,Kingdom,,INDICATED,,,,
48,LILAC MEDICARE PVT LTD,Japan,TOSOH CORPORATION,REGION NOT INDICATED,WHOLESALE,2.69,0.04,
49,FRACTAL ANALYTICS PVT LTD,Singapore,AIMIA PROPRIETARY LOYALTY SINGAPORE PTE,REGION NOT INDICATED,DATA PROCE,177.67,2.78,
50,UNITECH HI TECH STRUCTURES LTD,U.S.A,BSREP MOON C4 LP,REGION NOT INDICATED,DEVELOPMEN,0.07,0.00,
51,M-POWER ENERGY INDIA PVT LTD,Netherlands,LAUREATE I BV,REGION NOT INDICATED,EDUCATIONA,142.88,2.24,
52,A & A DUKAAN FINANCIAL SERVICES PVT LTD,Mauritius,SCI GROWTH INVESTMENTS LI,REGION NOT INDICATED,ONLINE DIS,8.80,0.14,
53,RHODIA SPECIALITY CHEMICALS INDIA LTD,Belgium,SOVAY SA,REGION NOT INDICATED,MANUFACTUR,8.26,0.13,
54,PLG PHOTOVOLTAIC LTD,Baharain,ZAMIL NEW DELHI INTERNATIONAL SPC,REGION NOT INDICATED,SOLAR DEVE,53.37,0.84,
55,LILAC MEDICARE PVT LTD,Japan,TOSOH CORPORATION,REGION NOT INDICATED,WHOLESALE,61.81,0.97,
56,APAR TECHNOLOGIES PVT LTD,Singapore,APAR TECHNOLOGIES PTE LTD,REGION NOT INDICATED,SOFTWARE S,0.05,0.00,
57,LAW & KENNETH SAATCHI & SAATCHI PVT LTD,Netherlands,PUBLICS GROUPE HOLDING BV,REGION NOT INDICATED,ADVERTISIN,11.33,0.18,
58,UNITECH HI TECH STRUCTURES LTD,U.S.A,BSREP MOON C5 LP,REGION NOT INDICATED,DEVELOPMEN,0.07,0.00,
59,M-POWER ENERGY INDIA PVT LTD,Netherlands,LAUREATE I BV,REGION NOT INDICATED,EDUCATIONA,35.72,0.56,
60,ZHONGTU INDIA PVT LTD,United Kingdom,ALLFINE INTERNATIONAL CO LTD,REGION NOT INDICATED,CASH & CAR,0.05,0.00,
61,AEGIS LOGISTICS LTD,Mauritius,TRANS ASIA PETROLEUM INC,REGION NOT INDICATED,PROVIDING,0.04,0.00,
62,LILAC MEDICARE PVT LTD,Japan,TOSOH CORPORATION,REGION NOT INDICATED,WHOLESALE,204.25,3.20,
63,UNITECH HI TECH STRUCTURES LTD,U.S.A,BSREP MOON C6 LP,REGION NOT INDICATED,DEVELOPMEN,0.07,0.00,
64,M-POWER ENERGY INDIA PVT LTD,Netherlands,LAUREATE I BV,REGION NOT INDICATED,EDUCATIONA,10.58,0.17,
65,BTB MARKETING PVT LTD,Mauritius,MAYFIELD FVCI LTD,REGION NOT INDICATED,"RUNNING, O",2.92,0.05,
66,DMW INDIA PVT LTD,Japan,DMW CORPORATION,REGION NOT INDICATED,"IMPORT, EX",0.10,0.00,
67,NOBEL HYGIENE PVT LTD,Singapore,CRYSTAL INVESTMENT HOLDING PTE LTD,REGION NOT INDICATED,MANUFACTUR,58.01,0.91,
68,LILAC MEDICARE PVT LTD,Japan,TOSOH CORPORATION,REGION NOT INDICATED,WHOLESALE,61.81,0.97,
69,UNITECH REALITY PROJECTS LTD,U.S.A,BSREP MOON C6 LP,REGION NOT INDICATED,DEVELOPMEN,0.11,0.00,
70,M-POWER ENERGY INDIA PVT LTD,Netherlands,LAUREATE I BV,REGION NOT INDICATED,EDUCATIONA,13.85,0.22,
71,SQS INDIA BFSI LTD,Germany,SQS SOFTWARE QUALITY SYSTEMS AG,REGION NOT INDICATED,SOFTWARE Q,30.03,0.47,
72,LILAC MEDICARE PVT LTD,Japan,TOSOH CORPORATION,REGION NOT INDICATED,WHOLESALE,204.25,3.20,
73,UNITECH DEVELOPERS AND PROJECTS LTD,U.S.A,BSREP MOON C5 LP,REGION NOT INDICATED,DEVELOPMEN,0.16,0.00,
74,M-POWER ENERGY INDIA PVT LTD,Netherlands,LAUREATE I BV,REGION NOT INDICATED,EDUCATIONA,13.85,0.22,
75,BTB MARKETING PVT LTD,Mauritius,MAYFIELD FVCI LTD,REGION NOT INDICATED,"RUNNING, O",2.92,0.05,
76,SPEAKWELL,U.S.A,GRAY MATTERS,REGION NOT,VOCATIONAL,9.72,0.15,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
,ENTERPRISES PVT LTD,,CHARITABLE FOUNDATION INC,INDICATED,,,,
77,LILAC MEDICARE PVT LTD,Japan,TOSOH CORPORATION,REGION NOT INDICATED,WHOLESALE,2.69,0.04,
78,UNITECH DEVELOPERS AND PROJECTS LTD,U.S.A,BSREP MOON C3 LP,REGION NOT INDICATED,DEVELOPMEN,0.16,0.00,
79,M-POWER ENERGY INDIA PVT LTD,Netherlands,LAUREATE I BV,REGION NOT INDICATED,EDUCATIONA,17.38,0.27,
80,AEGIS LOGISTICS LTD,Mauritius,TRANS ASIA PETROLEUM INC,REGION NOT INDICATED,PROVIDING,12.34,0.19,
81,UNITECH DEVELOPERS AND PROJECTS LTD,U.S.A,BSREP MOON C2 LP,REGION NOT INDICATED,DEVELOPMEN,0.16,0.00,
82,M-POWER ENERGY INDIA PVT LTD,Netherlands,LAUREATE I BV,REGION NOT INDICATED,EDUCATIONA,13.85,0.22,
83,APTUS VALUE HOUSING FINANCE INDIA LTD,Mauritius,WESTBRIDGE CROSSOVER FUND LLC,REGION NOT INDICATED,HOUSING FI,1.86,0.03,
84,UNITECH DEVELOPERS AND PROJECTS LTD,U.S.A,BSREP MOON C1 LP,REGION NOT INDICATED,DEVELOPMEN,0.16,0.00,
85,M-POWER ENERGY INDIA PVT LTD,Netherlands,LAUREATE I BV,REGION NOT INDICATED,EDUCATIONA,2.60,0.04,
86,UNITECH DEVELOPERS AND PROJECTS LTD,U.S.A,BSREP MOON C4 LP,REGION NOT INDICATED,DEVELOPMEN,0.16,0.00,
87,M-POWER ENERGY INDIA PVT LTD,Netherlands,LAUREATE I BV,REGION NOT INDICATED,EDUCATIONA,10.07,0.16,
88,NOBEL HYGIENE PVT LTD,Singapore,VIVID INVESTMENT HOLDING PTE LTD,REGION NOT INDICATED,MANUFACTUR,54.78,0.86,
89,UNITECH DEVELOPERS AND PROJECTS LTD,U.S.A,BSREP MOON C6 LP,REGION NOT INDICATED,DEVELOPMEN,0.16,0.00,
90,NOBEL HYGIENE PVT LTD,Singapore,CRYSTAL INVESTMENT HOLDING PTE LTD,REGION NOT INDICATED,MANUFACTUR,11.17,0.18,
91,UNITECH REALITY PROJECTS LTD,U.S.A,BSREP MOON C5 LP,REGION NOT INDICATED,DEVELOPMEN,0.11,0.00,
92,NOBEL HYGIENE PVT LTD,Singapore,VIVID INVESTMENT HOLDING PTE LTD,REGION NOT INDICATED,MANUFACTUR,10.55,0.17,
93,UNITECH REALITY PROJECTS LTD,U.S.A,BSREP MOON C4 LP,REGION NOT INDICATED,DEVELOPMEN,0.11,0.00,
94,UNITECH REALITY PROJECTS LTD,U.S.A,BSREP MOON C3 LP,REGION NOT INDICATED,DEVELOPMEN,0.11,0.00,
95,UNITECH REALITY PROJECTS LTD,U.S.A,BSREP MOON C2 LP,REGION NOT INDICATED,DEVELOPMEN,0.11,0.00,
96,UNITECH REALITY PROJECTS LTD,U.S.A,BSREP MOON C1 LP,REGION NOT INDICATED,DEVELOPMEN,0.11,0.00,
97,SEAVIEW DEVELOPERS LTD,U.S.A,BSREP MOON C6 LP,REGION NOT INDICATED,DEVELOPMEN,0.08,0.00,
98,SEAVIEW DEVELOPERS LTD,U.S.A,BSREP MOON C5 LP,REGION NOT INDICATED,DEVELOPMEN,0.08,0.00,
99,SEAVIEW DEVELOPERS LTD,U.S.A,BSREP MOON C4 LP,REGION NOT INDICATED,DEVELOPMEN,0.08,0.00,
100,SEAVIEW DEVELOPERS LTD,U.S.A,BSREP MOON C3 LP,REGION NOT INDICATED,DEVELOPMEN,0.08,0.00,
101,SEAVIEW DEVELOPERS LTD,U.S.A,BSREP MOON C1 LP,REGION NOT INDICATED,DEVELOPMEN,0.08,0.00,
102,GREEN INFRA LTD,Singapore,SEMBCORP UTILITIES PTE LTD,REGION NOT INDICATED,MANAGEMENT,0.01,0.00,
103,SEAVIEW DEVELOPERS LTD,U.S.A,BSREP MOON C2 LP,REGION NOT INDICATED,DEVELOPMEN,0.08,0.00,
104,HALYARD HEALTH INDIA PVT LTD,U.S.A,HALYARD HEALTH INC,REGION NOT INDICATED,WHOLESALE,0.05,0.00,
105,IKF FINANCE LTD,Mauritius,INDIA BUSINESS EXCELLENCE FUND IIA,REGION NOT INDICATED,FINANCE FO,156.45,2.45,
106,NATEMS POWER LTD,United,ARMSTRONG ENERGY,REGION NOT,TRANSMITTI,0.04,0.00,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
,,Kingdom,GLOBAL LTD,INDICATED,,,,
107,NATIONAL STOCK EXCHANGE OF INDIA (NSE),Mauritius,RIMCO MAURITIUS LTD,REGION NOT INDICATED,LISTING AN,"1,822.50",28.57,
108,MERRILL LYNCH WEALTH ADVISORS PVT LTD,Switzerland,JULIS BAER GROUP LTD,REGION NOT INDICATED,FINANCIAL,500.00,7.84,
109,NETPAY SOLUTIONS PVT LTD,Netherlands,SMARTSWITCH NETHERLAND CV,REGION NOT INDICATED,"BUY, SELL,",0.03,0.00,
110,PAYFRONT TECHNOLOGIES INDIA PVT LTD,Singapore,PAYFRONT TECHNOLOGIES PTE LTD,REGION NOT INDICATED,BUSINESS O,0.00,0.00,
111,PINE LABS PVT LTD,Singapore,PROGRESSA INVESTMENTS PTE LTD,REGION NOT INDICATED,MANUFACTUR,22.29,0.35,
112,SCROLL MEDIA NETWORK PVT LTD,U.S.A,SCROLL MEDIA INC,REGION NOT INDICATED,IT ITES AN,0.10,0.00,
113,SEPTODONT HEALTHCARE INDIA PVT LTD,France,SEPTODONT HOLDING,REGION NOT INDICATED,MANUFACTUR,0.00,0.00,
114,SUTURES INDIA PVT LTD,Singapore,TPG GROWTH II SF PTE LTD,REGION NOT INDICATED,MANUFACTUR,30.04,0.47,
115,SYNGENE INTERNATIONAL LTD,Mauritius,SILVER LEAF OAK (MAURITIUS) LTD,REGION NOT INDICATED,CONTRACT R,"3,800.00",59.56,
116,SYNUP DIGITAL PVT LTD,U.S.A,SYNUP CORPORATION,REGION NOT INDICATED,BUSINESS R,0.05,0.00,
117,THRILL APPLICATIONS PVT LTD,Singapore,THRILL PTE LTD,REGION NOT INDICATED,DEVELOPMEN,0.05,0.00,
118,TRULYMADLY MATCHMAKERS PVT LTD,Singapore,TRULYMADLY MATCHMAKERS PTE LTD,REGION NOT INDICATED,ONLINE MAT,0.03,0.00,
119,LILAC MEDICARE PVT LTD,Japan,TOSOH CORPORATION,REGION NOT INDICATED,WHOLESALE,64.50,1.01,
120,UNITECH HI TECH STRUCTURES LTD,U.S.A,BSREP MOON C1 LP,REGION NOT INDICATED,DEVELOPMEN,0.07,0.00,
121,WINOA ABRASIVES INDIA PVT LTD,Spain,WINOA IBERICA SA,REGION NOT INDICATED,WHOLESALE,0.00,0.00,
122,WIZROCKET TECHNOLOGIES PVT LTD,U.S.A,WIZROCKET INC,REGION NOT INDICATED,SOFTWARE D,0.04,0.00,
123,YOBOHO NEW MEDIA PVT TLD,Canada,BROADBAND TV CORP,REGION NOT INDICATED,VIDEO PROD,57.07,0.89,
124,JWT MINDSET ADVERTISING PVT LTD,Netherlands,RUSSELL SQUARE HOLDING BV,REGION NOT INDICATED,ADVERTISIN,14.11,0.22,
125,LUNA ABRASIVI INDIA PVT LTD,Italy,LUNA ABRASIVI SRL,REGION NOT INDICATED,MANUFACTUR,0.05,0.00,
126,KNOEMA IT SOLUTIONS INDIA PVT LTD,U.S.A,KNOEMA CORPORATION,REGION NOT INDICATED,COMPUTER T,9.61,0.15,
127,APTUS VALUE HOUSING FINANCE INDIA LTD,Mauritius,WEST BRIDGE CROSSOVER FUND LLC,REGION NOT INDICATED,HOUSING FI,0.56,0.01,
128,FIRMENICH AROMATICS INDIA PVT LTD,Switzerland,FIRMENICH TRADING CORPORATION,REGION NOT INDICATED,MFG OF SYN,90.01,1.41,
129,SPEAKWELL ENTERPRISES PVT LTD,U.S.A,GRAY MATTERS CHARITABLE FOUNDATION INC,REGION NOT INDICATED,VOCATIONAL,1.34,0.02,
130,PLG PHOTOVOLTAIC LTD,Baharain,ZAMIL NEW DELHI INTERNATIONAL SPC,REGION NOT INDICATED,SOLAR DEVE,9.89,0.15,
Grand Total,,,,,,"10,730.04",168.18,
