Table No.19 (b),,,,,,,,
"STATEMENT ON REMMITTANCE-WISE DETAILS OF FDI EQUITY INFLOWS RECEIVED BY ACQUISITION OF
18,MEENAKSHI ENERGY PRIVATE LIMITED,Netherlands,ENGIE GLOBAL DEVELOPMENTS B.V.,"REGION NOT
INDICATED",Electric power generation by coal based thermal power plants,"2,349.48",35.20,
19,Titagarh Wagons Limited,Mauritius,GE Capital International,REGION NOT INDICATED,"Manufacture of railway or tramway rolling stock, not self-propelled (passenger coaches, goods vans tank wagons, self-discharging vans and wagons, workshop vans, crane vans, tenders etc.",440.00,6.59,
20,MABEL ENGINEERS PVT LTD,Belgium,Vilostrix N.V,"REGION NOT
INDICATED","Manufacture of metal reservoirs, tanks and similar containersture of metal
reservoirs, tanks and similar containers",13.91,0.21,
21,Vintage Rides Pvt Ltd.,NRI ***,Mr. Alexandre Beuan,REGION NOT INDICATED,Tour operator activities,0.05,0.00,
22,Encotec Energy India Private Limited,Germany,VPC International UG,"REGION
NOT INDICATED",Electric power generation by coal based thermal power plants,1.85,0.03,
23,Encotec Energy India Private Limited,Germany,VPC International UG,REGION NOT INDICATED,Electric power generation by coal based thermal power plants,15.14,0.23,
24,Encotec Energy India Private Limited,Germany,VPC International UG,REGION NOT INDICATED,Electric power generation by coal based thermal power plants,58.71,0.88,
25,Citelum India Private Limited -New Delhi,France,Citelum SA,REGION NOT INDICATED,Installation of street lighting and electrical signals,47.70,0.71,
26,FULFORD (INDIA) LIMITED,United Kingdom,Dashtag,REGION NOT INDICATED,Manufacture of medicinal substances used in the manufacture of pharmaceuticals,16.63,0.25,
27,"Helicord Transmissions Private
Ltd",Italy,Tadollini Giorgio,"REGION NOT
INDICATED",Manufacture of rubber conveyor or transmission belts or belting,0.00,0.00,
28,Mphasis Limited,Singapore,Marble II Pte Limited,REGION NOT INDICATED,Providing software support and maintenance to the clients,1.00,0.01,
29,Levana Education Solutions Private Limit,United Kingdom,Levana Education Limited,"REGION
NOT INDICATED",Educational support services,4.98,0.07,
30,ACME MUMBAI POWER PRIVATE LIMITED,France,EDF EN INDIA SAS,REGION NOT INDICATED,Electric power generation using solar energy,200.59,3.01,
31,Ruralshores Business Services Pvt ltd,United Kingdom,Inclusive Ventures Ltd,"REGION NOT
INDICATED",Providing data entry services,15.34,0.23,
32,Ruralshores Business Services Pvt ltd,United Kingdom,Sarve capital LLC,REGION NOT INDICATED,Providing data entry services,13.61,0.20,
33,PI INDUSTRIES LTD,Japan,JUNICHI NAKANO,REGION,"Manufacture of insecticides,",0.79,0.01,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,"RBI
Regional Office",Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
,,,,NOT INDICATED,"rodenticides, fungicides, herbicides",,,
34,ESSAR STEEL JHARKHAND LTD,Mauritius,ESSAR PORT AND SHIPPING LTD,REGION NOT INDICATED,Wholesale of metals and metal ores,22.68,0.34,
35,Aspi Healthcare Private Limited,U.S.A,american Spine and Pain Institute LLC,"REGION
NOT INDICATED",Hospital activities,0.10,0.00,
36,TATA COMMMUNICATION DATA CENTRE PVT LTD,Singapore,STT INDIA DC PTE LTD,REGION NOT INDICATED,"Other data processing, hosting and related activities n.e.c.","17,967.83",269.19,
37,MEDHA ENERGY PRIVATE LIMITED,France,EDF EN INDIA SAS,"REGION NOT
INDICATED",Electric power generation using solar energy,203.98,3.06,
38,Alma Connect Solutions Privat,Singapore,Springboard solutions Pte Ltd,REGION NOT INDICATED,"Operation of other websites that act as portals to the Internet, such as media sites providing periodically updated content",3.90,0.06,
39,Anveshan Technosolutions Private Limited,Netherlands,Interactive intelligence International H,REGION NOT INDICATED,Other information technology and computer service activities n.e.c,0.53,0.01,
40,Anveshan Technosolutions Private Limited,Netherlands,Interactive intelligence International H,REGION NOT INDICATED,Other information technology and computer service activities n.e.c,1.91,0.03,
41,"Anveshan Technosolutions
Private Limited",Netherlands,Interactive intelligence International H,"REGION NOT
INDICATED",Other information technology and computer service activities n.e.c,3.44,0.05,
42,Anveshan Technosolutions Private Limited,Netherlands,Interactive intelligence International H,REGION NOT INDICATED,Other information technology and computer service activities n.e.c,20.93,0.31,
43,Ghanpur Solar Private Limited,U.S.A,Think Energy Partners Solar India LLC,REGION NOT INDICATED,Electric power generation using solar energy,0.01,0.00,
44,Gummadidala Solar Private Limited,U.S.A,Think Energy Partners Solar India LLC,REGION NOT INDICATED,Electric power generation using solar energy,0.01,0.00,
45,Livguard Energy Technologies Private Lim,Singapore,Livguard Holdings Pte. Limited,REGION NOT INDICATED,"Wholesale of electrical machinery, equipment and supplies, n.e.c.",37.05,0.56,
46,Akvo Development Tools and Services Priv,Netherlands,Akvo Foundation,"REGION NOT
INDICATED",software support and maintenance to the clients,0.09,0.00,
47,UBERKABS SIFTWARE TECHNOLOTIES PVT LTD,U.S.A,SYSOMOS US INC,REGION NOT INDICATED,"Writing , modifying, testing of computer program to meet the needs of a particular client excluding web- page designing",0.86,0.01,
48,RANJI SOLAR ENERGY PRIVATE LIMITED,France,EDF EN INDIA SAS,REGION NOT INDICATED,Electric power generation using solar energy,210.90,3.16,
49,ACME GURGAON POWER PRIVATE LIMITED,France,EDF EN INDIA SAS,REGION NOT INDICATED,Electric power generation using solar energy,206.75,3.10,
50,ACME RAJDHANI PRIVATE LIMITED,France,EDI EN INDIA SAS,"REGION NOT
INDICATED",Electric power generation using solar energy,208.03,3.12,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,"RBI
Regional Office",Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
51,"AVANZE TECHNOLOGIES INDIA
PRIVATE LIMITE",U.S.A,AVANZE SOLUTIONS INC,"REGION NOT
INDICATED",Computer consultancy and computer facilities management activities,0.05,0.00,
52,SOHAM ONLINE SOLUTIONS PRIVATE LIMITED,U.S.A,SOHAM INC,REGION NOT INDICATED,Computer consultancy and computer facilities management activities,2.20,0.03,
53,CORECOMPETE PVT LTD,U.S.A,CORECOMPETE LLC,"REGION NOT
INDICATED",Data processing activities including report writing,0.08,0.00,
54,ASIAN INSTITUTE OF NEPHROLOGY AND,Singapore,RAJENDRA KUMAR MISHRA,REGION NOT INDICATED,86100 Hospital activities,0.48,0.01,
55,INLAKS RESORTS PRIVATE LIMITED,Panama,GERAD FINANCE CORPORATION,"REGION
NOT INDICATED",GROWING OF TEA,2.00,0.03,
56,AVANZE TECHNOLOGIES INDIA PRIVATE,U.S.A,AVANZE SOLUTIONS INC,REGION NOT INDICATED,Computer consultancy and computer facilities management activities,0.05,0.00,
57,DELCAM SOFTWARE(INDIA) PRIVATE LIMITED,United Kingdom,DELCAM LIMITED,REGION NOT INDICATED,Retail sale of non-customized software,0.23,0.00,
58,DIVRT (INDIA) PRIVATE LIMITED,U.S.A,DIVRT INC,REGION NOT INDICATED,Car parking including motorcycle and bicycle parking,0.10,0.00,
59,"FUSION MICROFINANCE
PRIVAT LIMITED",U.S.A,"CREATION INVESTMENTS FUSION,LLC -","REGION NOT
INDICATED","Other financial service activities, except insurance and pension funding
activities, n.e.c.",1.89,0.03,
60,FUSION MICROFINANCE PRIVATE LIMITED,U.S.A,"CREATION INVESTMENTS FUSION, LLC",REGION NOT INDICATED,"Other financial service activities, except insurance and pension funding activities, n.e.c.",5.27,0.08,
61,FUSION MICROFINANCE PRIVATE LIMITED,U.S.A,"CREATION INVESTMENTS FUSION, LLC",REGION NOT INDICATED,Activities of other membership organizations n.e.c.,57.89,0.87,
62,FUSION MICROFINANCE PRIVATE LIMITED,U.S.A,"CREATION INVESTMENTS FUSION, LLC",REGION NOT INDICATED,"Other financial service activities, except insurance and pension funding activities, n.e.c.",7.61,0.11,
63,QUALITEST INDIA PRIVATE LIMITEDPRIVAT LI,United Kingdom,JUPITER HOLDCO LIMITED,REGION NOT INDICATED,"Writing , modifying, testing of computer program to meet the needs of a particular client excluding web- page designing",33.25,0.50,
64,SAMVARDHANA MOTHERSON,Spain,JESUS JAVIER CALVO GUITIRREZ,REGION NOT INDICATED,"Manufacture of motor vehicle electrical equipment, such as generators, alternators, spark plugs, ignition wiring harnesses, power window and door systems, assembly of purchased gauges into instrument panels, voltage
regulators, etc.",0.40,0.01,
65,SANKALP SEMICONDUCTOR PRIVATE,U.S.A,SAMIR PATEL,REGION NOT INDICATED,Other information technology and computer service activities n.e.c,30.00,0.45,
66,"ACME GURGAON POWER PRIVATE
LIMITED",Luxembourg,EREN INDIA SARL,"REGION NOT
INDICATED",Electric power generation using solar energy,206.75,3.10,
67,ACME MUMBAI POWER PRIVATE,Luxembourg,EREN INDIA SARL,REGION NOT,Electric power generation using solar energy,200.59,3.01,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,"RBI
Regional Office",Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
,LIMITED,,,INDICATED,,,,
68,ACME MUMBAI POWER PRIVATE LIMITED,Luxembourg,EREN INDIA SARL,REGION NOT INDICATED,Electric power generation using solar energye activities),208.03,3.12,
69,MABEL ENGINEERS PVT LTD,Belgium,Vilostrix N.V,"REGION NOT
INDICATED","Manufacture of metal reservoirs, tanks and similar containers",13.91,0.21,
70,ADANI PORTS AND SPECIAL ECONOMIC ZONE LI,Mauritius,UNIVERSAL TRADE AND INVESTMENTS LIMITED,REGION NOT INDICATED,Cargo handling incidental to water transport,136.75,2.05,
71,LAZARD INDIA PRIVATE LIMITED,United Kingdom,LAZARD INDIA HOLDINGS LIMITED,"REGION
NOT INDICATED","Other financial service activities, except
insurance and pension funding activities, n.e.c.",123.23,1.85,
72,Channel Vas Services India Private Ltd,UAE,Nairtime Holding Limited,REGION NOT INDICATED,Other information technology and computer service activities n.e.c,0.31,0.00,
73,"ADANI PORTS AND
SPECIAL ECONOMIC ZONE LI",Mauritius,UNIVERSAL TRADE AND INVESTMENTS LIMITED,"REGION
NOT INDICATED",Cargo handling incidental to water transport,164.52,2.46,
74,ADANI PORTS AND SPECIAL ECONOMIC ZONE LI,Mauritius,UNIVERSAL TRADE AND INVESTMENTS LIMITED,REGION NOT INDICATED,Cargo handling incidental to water transport,182.49,2.73,
75,"ADANI PORTS AND SPECIAL ECONOMIC
ZONE LI",Mauritius,UNIVERSAL TRADE AND INVESTMENTS LIMITED,"REGION NOT
INDICATED",Cargo handling incidental to water transport,226.70,3.40,
76,ADANI PORTS AND SPECIAL ECONOMIC ZONE LI,Mauritius,WORLDWIDE EMERGING MARKET HOLDING LIMITE,REGION NOT INDICATED,Cargo handling incidental to water transport,3.55,0.05,
77,ADANI PORTS AND SPECIAL ECONOMIC ZONE LI,Mauritius,UNIVERSAL TRADE AND INVESTMENTS LIMITED,REGION NOT INDICATED,Cargo handling incidental to water transport,250.34,3.75,
78,FUSION MICROFINANCE PRIVATE LIMITED,U.S.A,"CREATION INVESTMENTS FUSION, LLC",REGION NOT INDICATED,"Other financial service activities, except insurance and pension funding activities, n.e.c.",146.33,2.19,
79,MEDHA ENERGY PRIVATE LIMITED,Luxembourg,EREN INDIA SARL,REGION NOT INDICATED,Electric power generation using solar energy,203.98,3.06,
80,MIKADO REALTORS PRIVATE LIMITED,Singapore,STANDARD CHARTERED REAL ESTATE,REGION NOT INDICATED,Construction of buildings carried out on own-account basis or on a fee or contract basis,853.00,12.78,
81,NEPHROCARE HEALTH SERVICES PRIVATE,Mauritius,SEABEAN DIALYSIS PARTNERS,REGION NOT INDICATED,Other human health activities n.e.c. (including independent ambulance activities),12.50,0.19,
82,MABEL ENGINEERS PVT LTD,Belgium,Vilostrix N.V,"REGION NOT
INDICATED","Manufacture of metal reservoirs, tanks and similar containersand similar
containers",0.19,0.00,
83,NEPHROCARE HEALTH SERVICES PRIVATE,Mauritius,SEABEAN DIALYSIS PARTNERS,REGION NOT INDICATED,Other human health activities n.e.c. (including independent ambulance activities),50.00,0.75,
84,RANJI SOLAR ENERGY PRIVATE LIMITED,Luxembourg,EREN INDIA SARL,"REGION
NOT INDICATED",Electric power generation using solar energy,210.90,3.16,
85,SAMVARDHANA MOTHERSON,Mexico,CARMEN ELIZABETH AGUILERA FRANC,REGION NOT,"Manufacture of motor vehicle electrical equipment, such as generators,",0.03,0.00,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,"RBI
Regional Office",Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
,,,,INDICATED,"alternators, spark plugs, ignition wiring harnesses, power window and door systems, assembly of purchased gauges into instrument panels, voltage
regulators, etc.",,,
86,SAMVARDHANA MOTHERSON,Mexico,KARLA GUADALUPE VERO QUINTANA,REGION NOT INDICATED,"Manufacture of motor vehicle electrical equipment, such as generators, alternators, spark plugs, ignition wiring harnesses, power window and door systems, assembly of purchased gauges into instrument panels, voltage regulators, etc.",0.03,0.00,
87,SAMVARDHANA MOTHERSON,Mexico,MARVING ALEJANDRO CANALES RUIZ,REGION NOT INDICATED,"Manufacture of motor vehicle electrical equipment, such as generators, alternators, spark plugs, ignition wiring harnesses, power window and door systems, assembly of purchased gauges into instrument panels, voltage
regulators, etc.",0.60,0.01,
88,REGENERSIS (INDIA) PRIVATE LIMITED,Netherlands,"REGENERSIS (NEDERLAND), B.V.",REGION NOT INDICATED,Repair and maintenance of computer and peripheral equipment,29.00,0.43,
89,REGENERSIS (INDIA) PRIVATE LIMITED,Netherlands,"REGENERSIS (NEDERLAND), B.V.","REGION NOT
INDICATED",Repair and maintenance of computer and peripheral equipment,29.00,0.43,
90,Uberlabs Software Technologies Private L,U.S.A,SYSOMOS U.S. INC,REGION NOT INDICATED,"Writing , modifying, testing of computer program to meet the needs of a particular client excluding web- page designing",6.10,0.09,
91,Uberlabs Software Technologies Private L,U.S.A,SYSOMOS U.S. INC.,REGION NOT INDICATED,"Writing , modifying, testing of computer program to meet the needs of a particular client excluding web- page designing",8.60,0.13,
92,Aqua Creed Private Limited,United Kingdom,Patrick Dorkings,REGION NOT INDICATED,Other sports activities,2.57,0.04,
93,Bsmart Tech Private Limited,HongKong,Infobip Limited,REGION NOT INDICATED,Activities of other wireless telecommunications activities,0.39,0.01,
94,Deerfield Logistics Private Limited,Singapore,Deerfield Logistics Pte Limited,"REGION NOT
INDICATED","Construction of buildings carried out on own-account basis or on a fee or
contract basis",0.01,0.00,
95,Deerfield Logistics Private Limited,Singapore,"Deerfield Logistics Pte Limited,",REGION NOT INDICATED,Construction of buildings carried out on own-account basis or on a fee or contract basis,115.92,1.74,
96,MABEL ENGINEERS PVT LTD,Belgium,Vilostrix N.V,"REGION NOT
INDICATED","Manufacture of metal reservoirs, tanks and similar containers",0.19,0.00,
97,Ferring Laboratories Private Limited,Netherlands,Ferring Bv,REGION NOT INDICATED,"Manufacture of medicinal substances used in the manufacture of pharmaceuticals: antibiotics, endocrine products, basic vitamins",0.05,0.00,
98,Fore Support Services India Private Limi,U.S.A,Fore India Holdings Llc,"REGION NOT
INDICATED","Other data processing, hosting and related activities n.e.c.",0.03,0.00,
99,Fore Support Services,U.S.A,Realmed Corporation,REGION,"Other data processing, hosting and",262.60,3.93,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,"RBI
Regional Office",Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
,India Private Limi,,,NOT INDICATED,related activities n.e.c.,,,
100,Motive Prime Consumer Electronics Priva,Singapore,Innuwo Pte Limited,REGION NOT INDICATED,Manufacture of other electronic components n.e.c,0.00,0.00,
101,Corona Dental Labs Private Limited,Mauritius,Global Dental Services Limited,REGION NOT INDICATED,"Manufacture of dental fillings and cements (except denture adhesive or cement), dental wax and other dental plaster preparations; manufacture of dental laboratory furnaces, dental instruments, artificial teeth, bridges,
etc., made in dental labs",0.10,0.00,
102,Crompton Greaves Consumer Electricals Li,Cyprus,Nirsinia Limited,REGION NOT INDICATED,Manufacture of electric fans (except exhaust fans),2.33,0.03,
103,BSMART TECH PRIVATE LIMITED,HongKong,INFOBIP LIMITED,"REGION NOT
INDICATED",Activities of other wireless telecommunications activities,0.39,0.01,
104,Achampet Solar Private Limited,U.S.A,Think Energy Partners Solar India LLC,REGION NOT INDICATED,Electric power generation using solar energy,0.01,0.00,
105,Alma Connect Solutions Privat,Singapore,Springboard solutions Pte Ltd,REGION NOT INDICATED,"Operation of other websites that act as portals to the Internet, such as media sites providing periodically updated
content",0.84,0.01,
106,BIG DATA REAL ESTATE ANALYTIC SYSTEMS PV,U.S.A,ASHOK BARDHAN,REGION NOT INDICATED,"DATA PROCESSING, HOSTING AND RELATED ACTIVITIES",0.03,0.00,
107,EV MOTORS INDIA PVT LTD.,U.S.A,VB ADVISORS LTD,REGION NOT INDICATED,MANUFACTURE OF MOTOR VEHICLES,0.10,0.00,
108,SHIKSHA FINANCIAL SERVICES INDIA PVT LTD,Mauritius,ASPADA INVESTMENT COMPANY,REGION NOT INDICATED,OTHER CREDIT GRANTING SUCH AS FINANCIAL SERVICE ACTIVITIES.,4.51,0.07,
109,FUSION MICROFINANCE,U.S.A,CREATION INVESTMENT FUSION LLC.,REGION NOT INDICATED,OTHER FINANCIAL SERVICE ACTIVITIES EXCEPT INSURANCE AND PENSION FUNDING ACTIVITIES.,17.68,0.26,
110,INNONANO RESEARCH PVT. LTD.,Singapore,SAFE WATER NANO PTE. LTD,REGION NOT INDICATED,MANUFACTURE OF OTHER CHEMICAL PRODUCTS N.E.C.,37.22,0.55,
111,FUSION MICROFINANCE,U.S.A,CREATION INVESTMENT FUSION LLC.,REGION NOT INDICATED,OTHER FINANCIAL SERVICE ACTIVITIES EXCEPT INSURANCE AND PENSION FUNDING ACTIVITIES.,17.76,0.26,
112,SUN RENEWABLES WH PRIVATE LIMITED,Mauritius,SUN RENEWABLES PVT LTD,"REGION NOT
INDICATED",ELECTRIC POWER GENERATION TRANSMISSION AND DISTRIBUTION,0.06,0.00,
113,LEVANA EDUCATION SOLUTIONS PRIVATE LIMIT,United Kingdom,"LEVANA EDUCATION LIMITED, UK",REGION NOT INDICATED,EDUCATIONAL SUPPORT SERVICES,5.02,0.07,
114,FUSION MICROFINANCE,U.S.A,CREATION INVESTMENT FUSION LLC.,"REGION
NOT INDICATED","OTHER FINANCIAL SERVICE ACTIVITIES
EXCEPT INSURANCE AND PENSION FUNDING ACTIVITIES.",17.76,0.26,
115,FUSION MICROFINANCE,U.S.A,CREATION INVESTMENT FUSION LLC.,"REGION
NOT INDICATED","OTHER FINANCIAL SERVICE ACTIVITIES,
EXCEPT INSURANCE AND PENSION FUNDING ACTIVITIES",23.00,0.34,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,"RBI
Regional Office",Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
116,"EQUANCY BUSINESS CONSULTANCY PVT
LTD",France,"EQUANCY INTERNATIONAL SAS, PERIS","REGION NOT
INDICATED",MANAGEMENT CONSULTANCY ACTIVITIES,0.10,0.00,
117,EXETER PREMEDIA SERVICES PVT LTD.,U.S.A,GUMERAGH LIMITED,REGION NOT INDICATED,"PUBLISHING OF ATLASES, MAPS AND CHARTS, PUBLISHING OF COMPUTER GAMES FOR ALL PLATFORMS",5.96,0.09,
118,YASH HOTELS PVT LTD,Mauritius,ESSAR PORT AND SHIPPING LTD,"REGION NOT
INDICATED",ACCOMMODATION ACTIVITIES,0.00,0.00,
119,KONKAN BARGE BUILDERS PVT LTD,Mauritius,SPI SECURITY INC,REGION NOT INDICATED,SEWERAGE,10.00,0.15,
120,GI RETAIL PRIVATE LIMITED,British Virginia,"SUPER JEWELS
INVESETMENTS (EUROPE) LIMIT","REGION
NOT INDICATED",Providing software support and maintenance to the clients,11.88,0.17,
121,"Travel Food Services Private Limited, 1,",United Kingdom,SSP Asia Pacific Holdings Ltd.,REGION NOT INDICATED,Activities of food service contractors (e.g. for transportation companies),662.40,9.76,
122,Oneassist Consumer Solutions Private Lim,Mauritius,Lightspeed Venture Partners VIII,REGION NOT INDICATED,Other business support service activities n.e.c.,41.19,0.61,
123,B2X Service Solutions India Private Limi,Germany,B2X Care Solutions Gmbh,REGION NOT INDICATED,Repair of communication equipment,1.28,0.02,
124,B2X Service Solutions India Private Limi,Germany,B2X Care Solutions Gmbh,"REGION NOT
INDICATED",Repair of communication equipment,1.55,0.02,
125,B2X Service Solutions India Private Limi,Germany,B2X Care Solutions Gmbh,REGION NOT INDICATED,Repair of communication equipment,11.63,0.17,
126,Belectric Photovoltaic India Private Lim,Germany,Solar Holding Poland Gmbh,REGION NOT INDICATED,Architectural and engineering activities and related technical consultancy,0.73,0.01,
127,Belectric Photovoltaic India Private Lim,Germany,Solar Holding Poland Gmbh,REGION NOT INDICATED,Architectural and engineering activities and related technical consultancy,14.50,0.21,
128,SBI LIFE INSURANCE COMPANY LIMITED,Singapore,MACRITCHIE INVESTMENTS PTE. LTD. (SINGAP,REGION NOT INDICATED,insurance,"8,970.00",132.11,
129,"Citrus Payment Solutions Private
Limited",Mauritius,Mih India (Mauritius) Limited,"REGION NOT
INDICATED",Activities auxiliary to financial service activities n.e.c.,"1,741.07",25.64,
130,Federated Sample India Pvt Ltd,U.S.A,Lucid Holding Llc,REGION NOT INDICATED,Market research and public opinion polling,0.05,0.00,
131,Jurchen Technology India Private Limited,Germany,Hoch.Rein Beteiligungen Gmbh,"REGION NOT
INDICATED",Installation of industrial machinery and equipment,14.00,0.21,
132,Logfire Technology Solutions Private Lim,U.S.A,Logfire Inc,REGION NOT INDICATED,Other information technology and computer service activities n.e.c,6.90,0.10,
133,Logfire Technology Solutions Private Lim,U.S.A,Logfire Subsidiary Holdings LLC,"REGION
NOT INDICATED",Other information technology and computer service activities n.e.c,0.00,0.00,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,"RBI
Regional Office",Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
134,Marangoni Grp Private Limited,Italy,Marangoni S.P.A.,"REGION NOT
INDICATED",Manufacture of other rubber products n.e.c.,0.01,0.00,
135,Mobiswipe Technologies Private Limited,UAE,Oma Emirates General Trading Co Llc,REGION NOT INDICATED,Other telecommunications activities,3.50,0.05,
136,Momoe Technologies Pvt Ltd,U.S.A,Clues Network Inc,"REGION NOT
INDICATED",Publishing of operating business and other applications,8.16,0.12,
137,Nextgen Shopping Pvt Ltd,Singapore,Nextgen Shopping Pte Ltd,REGION NOT INDICATED,Other information technology and computer service activities n.e.c,0.01,0.00,
138,"One97
Communications Limited",Singapore,K2 Global A-Series Pte Ltd,"REGION
NOT INDICATED",Other information service activities n.e.c.,32.80,0.48,
139,THINK & LEARN PRIVATE LIMITED,U.S.A,CHAN ZUCKERBERG EDUCATION INITIATIVE,REGION NOT INDICATED,"General school education in the second stage of the secondary level (Senior/ Higher secondary) giving, in principle, access to higher education",190.74,2.81,
140,Dodsal Enterprises Private Limited,UAE,Dodsal Engineering and construction Pte,"REGION
NOT INDICATED",Other civil engineering projects n.e.c.,0.00,0.00,
141,Westland Publications Limited,Luxembourg,Amazon Development Centre India Private,REGION NOT INDICATED,"Publishing of books, brochures, leaflets and similar publications, including publishing encyclopedias (including on CD-ROM)",0.00,0.00,
142,"ASK Investment Managers Private
Limited",Cyprus,AI Global Investments (Cyprus) PCC Limit,"REGION NOT
INDICATED","Other financial service activities, except insurance and pension funding
activities, n.e.c.","1,658.17",24.42,
143,THINK & LEARN PRIVATE LIMITED,Mauritius,Lightspeed Venture Partners Select Mauri,REGION NOT INDICATED,"General school education in the second stage of the secondary level (Senior/ Higher secondary) giving, in principle, access to higher education",110.07,1.62,
144,OUST LABS INDIA PRIVATE LIMITED,U.S.A,Oust Labs Inc.,REGION NOT INDICATED,"Writing , modifying, testing of computer program to meet the needs of a particular client excluding web- page designing",0.01,0.00,
145,INTEGRAL PR SERVICES LTD,Singapore,R E GLOBAL FUNDS PTE LTD,REGION NOT INDICATED,Management consultancy activities,9.67,0.14,
146,"SUN RENEWABLES WH PRIVATE LIMITED,India",Mauritius,SUN RENEWABLES PVT. LTD.,REGION NOT INDICATED,Electric power generation using solar energy,0.06,0.00,
147,CRIF Highmark Credit Information Service,Italy,CRIF SpA,"REGION NOT
INDICATED",Activities of collection agencies and credit bureaus,0.12,0.00,
148,Jurchen Technology India Private Limited,Germany,Hoch.Rein Beteiligungen Gmbh,REGION NOT INDICATED,Installation of industrial machinery and equipment,14.00,0.21,
