Table No.19 (b),,,,,,,,
"STATEMENT ON REMMITTANCE-WISE DETAILS OF FDI EQUITY INFLOWS RECEIVED BY ACQUISITION OF
11,Spandana Sphoorty Financial Limited,Mauritius,"Kangchenjunga Limited,Mauritius",REGION NOT INDICATED,"Other financial service activities, except insurance and pension funding activities, n.e.c.",89.00,1.38,
12,WOW MOMO FOODS PRIVATE LIMITED,Mauritius,"INDIA 2020 FUND II, LIMITED , MAURITIUS",REGION NOT INDICATED,"Cafeterias, fast-food restaurants and other food preparation in market stalls",1.72,0.03,
13,"LINKDIGI SPACES PVT.LTD. RMZ
ECOWORLD, G",Singapore,"SMARTEN SPACES PTE LTD. 9 BATTERY ROAD,M",REGION NOT INDICATED,Other information technology and computer service activities n.e.c,0.05,0.00,
14,URBANCLAP TECHNOLOGIES INDIA PRIVATE LIM,Mauritius,"SAIF PARTNERS INDIA V LIMITED, III FLOOR",REGION NOT INDICATED,Other business support service activities n.e.c.,3.54,0.06,
15,ADANI PORTS AND SPECIAL ECONOMIC ZONE LT,UAE,EMERGING MARKET INVESTMENT DMCC - UNITED,REGION NOT INDICATED,Cargo handling incidental to water transport,324.32,5.03,
16,Spandana Sphoorty Financial Limited,Mauritius,"Kangchenjunga Limited,Mauritius",REGION NOT INDICATED,"Other financial service activities, except insurance and pension funding activities, n.e.c.",464.75,7.21,
17,Viptela Systems Private Limited,U.S.A,Viptela International Holding Llc Usa,REGION NOT INDICATED,"Writing , modifying, testing of computer program to meet the needs of a particular client excluding web- page designing",0.00,0.00,
18,Vidarbha Energy and Infrastructure Priva,Singapore,Greta Energy (Singapore) Pte Ltd,REGION NOT INDICATED,Electric power generation using other non conventional sources,28.88,0.45,
19,WOW MOMO FOODS PRIVATE LIMITED,Mauritius,"INDIA 2020 FUND II, LIMITED , MAURITIUS",REGION NOT INDICATED,"Cafeterias, fast-food restaurants and other food preparation in market stalls",0.85,0.01,
20,"URBANCLAP
TECHNOLOGIES INDIA PRIVATE LIM",Mauritius,"SAIF PARTNERS INDIA V LIMITED, III FLOOR",REGION NOT INDICATED,Other business support service activities n.e.c.,0.07,0.00,
21,"ADANI PORTS AND SPECIAL ECONOMIC ZONE
LT",UAE,"EMERGING MARKET INVESTMENT DMCC -
UNITED",REGION NOT INDICATED,Cargo handling incidental to water transport,428.10,6.64,
22,Billennium India Private Limited,Poland,Billennium Spolka Z Ograniczona Odpowied,REGION NOT INDICATED,Providing software support and maintenance to the clients,0.05,0.00,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
23,Founding Years Learning Solutions Privat,Mauritius,"Peepul Capital Fund Iii Llc, Mauritius",REGION NOT INDICATED,Pre-primary education (education preceding the first level),83.71,1.30,
24,CAPSILON SOFTWARE PRIVATE LIMITED,Luxembourg,"CAPSILON HOLDINGS S.A.R.L,LUXEMBOURG",REGION NOT INDICATED,Other information technology and computer service activities n.e.c,0.00,0.00,
25,Isansys Healthcare India Private Limited,United Kingdom,Isansys Lifecare Limited,REGION NOT INDICATED,"Manufacture of irradiation, electromedical and electrotherapeutic equipment",0.07,0.00,
26,WOW MOMO FOODS PRIVATE LIMITED,Mauritius,"INDIA 2020 FUND II, LIMITED , MAURITIUS",REGION NOT INDICATED,"Cafeterias, fast-food restaurants and other food preparation in market stalls",5.20,0.08,
27,QUALITEST INDIA PVT LTD,United Kingdom,JUPITER HOLDCO LTD - UNITED KINGDOM,REGION NOT INDICATED,"Writing , modifying, testing of computer program to meet the needs of a particular client excluding web- page designing",15.20,0.24,
28,Billennium India Private Limited,Poland,Billennium Spolka Z Ograniczona Odpowied,REGION NOT INDICATED,Providing software support and maintenance to the clients,0.05,0.00,
29,WOW MOMO FOODS PRIVATE LIMITED,Mauritius,"INDIA 2020 FUND II, LIMITED , MAURITIUS",REGION NOT INDICATED,"Cafeterias, fast-food restaurants and other food preparation in market stalls",1.20,0.02,
30,WOW MOMO FOODS PRIVATE LIMITED,Mauritius,"INDIA 2020 FUND II, LIMITED , MAURITIUS",REGION NOT INDICATED,"Cafeterias, fast-food restaurants and other food preparation in market stalls",0.68,0.01,
31,"HYDERABAD CHEMICAL PRIVATE LIMITED, A-24",Japan,"NIHON NOHYAKU CO LTD, 19-8 KYOBASHI 1 CH",REGION NOT INDICATED,"Manufacture of insecticides, rodenticides, fungicides, herbicides",382.87,5.94,
32,Concord Biotech Limited,Singapore,"Helix Investment Holdings Pte. Limited,",REGION NOT INDICATED,Manufacture of medicinal substances used in the manufacture of pharmaceuticals: antibiotics etc.,138.00,2.14,
33,WOW MOMO FOODS PRIVATE LIMITED,Mauritius,"INDIA 2020 FUND II, LIMITED , MAURITIUS",REGION NOT INDICATED,"Cafeterias, fast-food restaurants and other food preparation in market stalls",1.29,0.02,
34,INVOLUTE TECHNOLOGIES PVT LTD,Belgium,IG WATTEEUW INTERNATIONAL NV - BELGIUM,REGION NOT INDICATED,"Manufacture of bearings, gears, gearing and driving elements",343.93,5.34,
35,Apnar Pharma Private Limited,U.S.A,Apnar Pharma Lp Usa,REGION NOT INDICATED,Manufacture of medicinal substances used in the manufacture of pharmaceuticals: antibiotics etc.,0.05,0.00,
36,Concord Biotech Limited,Singapore,"Helix Investment Holdings Pte. Limited,",REGION NOT INDICATED,Manufacture of medicinal substances used in the manufacture of pharmaceuticals: antibiotics etc.,69.00,1.07,
37,WOW MOMO FOODS PRIVATE LIMITED,Mauritius,"INDIA 2020 FUND II, LIMITED , MAURITIUS",REGION NOT INDICATED,"Cafeterias, fast-food restaurants and other food preparation in market stalls",0.21,0.00,
38,SAPIENCE ANALYTICS PVT LTD,U.S.A,SAPIENCE ANALYTICS CORPORATION - UNITED,REGION NOT INDICATED,Publishing of operating business and other applications,140.86,2.19,
39,Apnar Pharma Private Limited,U.S.A,Apnar Pharma Lp Usa,REGION NOT INDICATED,Manufacture of medicinal substances used in the manufacture of pharmaceuticals: antibiotics etc.,0.05,0.00,
40,ADANI PORTS AND SPECIAL ECONOMIC ZONE LT,UAE,EMERGING MARKET INVESTMENT DMCC - UNITED,REGION NOT INDICATED,Cargo handling incidental to water transport,323.34,5.02,
41,WOW MOMO FOODS PRIVATE LIMITED,Mauritius,"INDIA 2020 FUND II, LIMITED , MAURITIUS",REGION NOT INDICATED,"Cafeterias, fast-food restaurants and other food preparation in market stalls",2.58,0.04,
42,SITAC TUNGABHADRA RENEWABLES PVT LTD,Mauritius,TWP HOLDINGS (MAURITIUS) LTD - MAURITIUS,REGION NOT INDICATED,Electric power generation using other non conventional sources+,0.05,0.00,
43,Faxon Multiventures Private Limited,Singapore,Crown Acquisitions Pte. Ltd Jointly With,REGION NOT INDICATED,Other non-specialised wholesale trade n.e.c.,0.00,0.00,
44,WOW MOMO FOODS PRIVATE LIMITED,Mauritius,"INDIA 2020 FUND II, LIMITED , MAURITIUS",REGION NOT INDICATED,"Cafeterias, fast-food restaurants and other food preparation in market stalls",0.85,0.01,
45,SITAC KRISHNA RENEWABLES PVT LTD,Mauritius,TWP HOLDINGS MAURITIUS LTD - MAURITIUS,REGION NOT INDICATED,Electric power generation using other non conventional sources+,0.05,0.00,
46,Vini Cosmetics Private Limited,Mauritius,"Aravali Investment Holdings, Mauritius",REGION NOT INDICATED,"Manufacture of cosmetics and toileteries (includes manufacture of preshave, shaving or after shave preparations etc..",430.02,6.67,
47,WOW MOMO FOODS PRIVATE LIMITED,Mauritius,"INDIA 2020 FUND II, LIMITED , MAURITIUS",REGION NOT INDICATED,"Cafeterias, fast-food restaurants and other food preparation in market stalls",0.85,0.01,
48,SITAC KRISHNA RENEWABLES PVT LTD,Mauritius,"TWP HOLDINGS MAURITIUS LTD -
MAURITIUS",REGION NOT INDICATED,Electric power generation using other non conventional sources+,0.05,0.00,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
49,Peoplestrong Hr Services Private Limited,Mauritius,"Plenty Private Equity Fund I Limited,Mau",REGION NOT INDICATED,Human resources provision and management of human resources functions,21.60,0.34,
50,ADANI PORTS AND SPEICAL ECONOMIC ZONE LT,UAE,EMERGING MARKET INVESTMENT DMCC - UNITED,REGION NOT INDICATED,Cargo handling incidental to water transport,55.91,0.87,
51,WOW MOMO FOODS PRIVATE LIMITED,Mauritius,"INDIA 2020 FUND II, LIMITED , MAURITIUS",REGION NOT INDICATED,"Cafeterias, fast-food restaurants and other food preparation in market stalls",0.55,0.01,
52,SITAC TUNGABHADRA RENEWABLES PVT LTD,Mauritius,TWP HOLDINGS (MAURITIUS) LTD - MAURITIUS,REGION NOT INDICATED,Electric power generation using other non conventional sources+,0.05,0.00,
53,WOW MOMO FOODS PRIVATE LIMITED,Mauritius,"INDIA 2020 FUND II, LIMITED , MAURITIUS",REGION NOT INDICATED,"Cafeterias, fast-food restaurants and other food preparation in market stalls",0.67,0.01,
54,ADANI PORTS AND SPECIAL ECONOMIC ZONE LT,Mauritius,AFRO ASIA TRADE AND INVESTMENTS LTD - MA,REGION NOT INDICATED,Cargo handling incidental to water transport,261.30,4.05,
55,WOW MOMO FOODS PRIVATE LIMITED,Mauritius,"INDIA 2020 FUND II, LIMITED , MAURITIUS",REGION NOT INDICATED,"Cafeterias, fast-food restaurants and other food preparation in market stalls",1.02,0.02,
56,SSIPL RETAILS LTD,Mauritius,"TR CAPITAL III MAURITIUS
- MAURITIUS",REGION NOT INDICATED,Manufacture of footwear made primarily of vulcalized or moulded rubber and plastic,5.06,0.08,
57,Peoplestrong Hr Services Private Limited,Mauritius,"Plenty Private Equity Fund I Limited, Ma",REGION NOT INDICATED,Human resources provision and management of human resources functions,150.03,2.33,
58,WOW MOMO FOODS PRIVATE LIMITED,Mauritius,"INDIA 2020 FUND II, LIMITED , MAURITIUS",REGION NOT INDICATED,"Cafeterias, fast-food restaurants and other food preparation in market stalls",1.38,0.02,
59,WOW MOMO FOODS PRIVATE LIMITED - 29A/2E,Mauritius,INDIA 2020 FUND SERVICES LIMITED- C/O MI,REGION NOT INDICATED,"Cafeterias, fast-food restaurants and other food preparation in market stalls",1.81,0.03,
60,ADANI PORTS AND SPECIAL ECONOMIC ZONE LT,UAE,EMERGING MARKET INVESTMENT DMCC - UNITED,REGION NOT INDICATED,Cargo handling incidental to water transport,261.38,4.06,
61,WOW MOMO FOODS PRIVATE LIMITED,Mauritius,"INDIA 2020 FUND II, LIMITED , MAURITIUS",REGION NOT INDICATED,"Cafeterias, fast-food restaurants and other food preparation in market stalls",0.98,0.02,
62,PI KUMLAI PVT LTD,Japan,KUMLAI CHEMICAL INDUSTRY CO LTD - JAPAN,REGION NOT INDICATED,"Manufacture of insecticides, rodenticides, fungicides, herbicides",0.50,0.01,
63,WOW MOMO FOODS PRIVATE LIMITED,Mauritius,"INDIA 2020 FUND II, LIMITED , MAURITIUS",REGION NOT INDICATED,"Cafeterias, fast-food restaurants and other food preparation in market stalls",0.33,0.01,
64,"ADANI PORTS AND SPECIAL ECONOMIC ZONE
LT",UAE,"EMERGING MARKET INVESTMENT DMCC -
UNITED",REGION NOT INDICATED,Cargo handling incidental to water transport,269.51,4.18,
65,WOW MOMO FOODS PRIVATE LIMITED,Mauritius,"INDIA 2020 FUND II, LIMITED , MAURITIUS",REGION NOT INDICATED,"Cafeterias, fast-food restaurants and other food preparation in market stalls",1.72,0.03,
66,INTELLICUS TECHNOLOGIES PVT LTD,U.S.A,KYVOS INSIGHT INC - UNITED STATES OF AME,REGION NOT INDICATED,Other information technology and computer service activities n.e.c,0.08,0.00,
67,SHIVA MALL & HOTEL PRIVATE LIMITED,Mauritius,SHIVA HOTELS MAURITIUS LIMITED,REGION NOT INDICATED,"Hotels and Motels, inns, resorts providing short term lodging facilities; includes accommodation in house boats",0.08,0.00,
68,ADANI PORTS AND SPECIAL ECONOMIC ZONE LT,UAE,EMERGING MARKET INVESTMENT DMCC - UNITED,REGION NOT INDICATED,Cargo handling incidental to water transport,248.44,3.86,
69,WOW MOMO FOODS PRIVATE LIMITED,Mauritius,"INDIA 2020 FUND II, LIMITED , MAURITIUS",REGION NOT INDICATED,"Cafeterias, fast-food restaurants and other food preparation in market stalls",1.63,0.03,
70,Borchers India Chemicals Private Limited,United Kingdom,"Borchers Coatings (Uk) Limited, Uk",REGION NOT INDICATED,"Manufacture of paints and varnishes, enamels or lacquers",12.70,0.20,
71,Topskyline Solutions Private Limited,Israel,"Top Skyline Communications Limited , Isr",REGION NOT INDICATED,"Collecting and transporting of human or industrial waste water or rain water by means of sewerage networks, collectors etc.",0.05,0.00,
72,Clinsync Clinical Research Private Limit,UAE,Bavaguthu Raghuram Shetty,REGION NOT INDICATED,Research and experimental development on natural sciences and engineering,16.82,0.26,
73,STARXSOFT TECHNOLOGY PRIVATE LIMITED Add,Singapore,"SOOPERMO APPSTUDIO
PTE LTD. Address: 1 R",REGION NOT INDICATED,Providing software support and maintenance to the clients,0.35,0.01,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
74,SSIPL Retail Limited,Mauritius,TR Capital III Mauritius,REGION NOT INDICATED,Manufacture of footwear made primarily of vulcalized or moulded rubber and plastic.,65.82,1.02,
75,TIPSC Sabare Pvt Ltd 47/2 Sathy Road Sar,France,NACE France SAS 117 Boulevard Malesherba,REGION NOT INDICATED,General school education in the first stage of the secondary level (up to X th standard) without any special subject pre-requisite,0.00,0.00,
76,CAPSILON SOFTWARE PRIVATE LIMITED,Luxembourg,"CAPSILON HOLDINGS S.A.R.L,LUXEMBOURG",REGION NOT INDICATED,Other information technology and computer service activities n.e.c,0.00,0.00,
77,FAASOS Food Services Pvt Ltd office no 3,Singapore,Lightbox Ventures II IFS Court Bank Stre,REGION NOT INDICATED,"Cafeterias, fast-food restaurants and other food preparation in market stalls",1.16,0.02,
78,"HYDERABAD CHEMICAL PRIVATE LIMITED, A-24",Japan,"NIHON NOHYAKU CO LTD, 19-8 KYOBASHI 1 CH",REGION NOT INDICATED,"Manufacture of insecticides, rodenticides, fungicides, herbicides",55.52,0.86,
79,ADANI PORTS AND SPECIAL ECONOMIC ZONE LT,UAE,EMERGING MARKET INVESTMENT DMCC - UNITED,REGION NOT INDICATED,Cargo handling incidental to water transport,304.19,4.72,
80,SCHNEIDER ELECTRIC PRESIDENT SYSTEMS LI,Singapore,SCHNEIDER ELECTRIC SOUTH EAST ASIA HQ PT,REGION NOT INDICATED,Manufacture of other structural metal products,1.44,0.02,
81,Concord Biotech Limited,Singapore,"Helix Investment Holdings Ptd. Limited,",REGION NOT INDICATED,Manufacture of medicinal substances used in the manufacture of pharmaceuticals: antibiotics etc.,21.85,0.34,
82,Vikhroli Corporate Park Private Limited,Singapore,Brep Asia HCC Holding (Nq) Pte. Ltd.,REGION NOT INDICATED,Construction and maintenance of industrial facilities such as refineries chemical plants etc.,0.21,0.00,
83,SSIPL Retail Limited,Mauritius,TR Capital III Mauritius,REGION NOT INDICATED,Manufacture of footwear made primarily of vulcalized or moulded rubber and plastic.,62.31,0.97,
84,WOW MOMO FOODS PRIVATE LIMITED,Mauritius,"INDIA 2020 FUND II, LIMITED , MAURITIUS",REGION NOT INDICATED,"Cafeterias, fast-food restaurants and other food preparation in market stalls",3.46,0.05,
85,FAASOS Food Services Pvt Ltd office no 3,Singapore,RB Investments Pte Ltd 7 Tamasek Bouleva,REGION NOT INDICATED,"Cafeterias, fast-food restaurants and other food preparation in market stalls",6.60,0.10,
86,URBANCLAP TECHNOLOGIES INDIA PRIVATE LIM,Mauritius,"SAIF PARTNERS INDIA V LIMITED, III FLOOR",REGION NOT INDICATED,Other business support service activities n.e.c.,1.34,0.02,
87,ADANI PORTS AND SPECIAL ECONOMIC ZONE LT,UAE,EMERGING MARKET INVESTMENT DMCC - UNITED,REGION NOT INDICATED,Cargo handling incidental to water transport,502.35,7.80,
88,AEON CREDIT SERVICE INDIA PRIVATE LIMITE,Japan,"AEON FINANCIAL SERVICE CO. , LIMITED",REGION NOT INDICATED,"Other financial service activities, except insurance and pension funding activities, n.e.c.",411.55,6.39,
89,Linkdigi Spaces Private Limited,Singapore,"Smarten Spaces Pte Limited , Singapore",REGION NOT INDICATED,Other information technology and computer service activities n.e.c,0.05,0.00,
90,Vikhroli Corporate Park Private Limited,Singapore,Brep VII HCC Holding (Nq) Pte. Ltd.,REGION NOT INDICATED,Construction and maintenance of industrial facilities such as refineries chemical plants etc.,0.05,0.00,
91,WOW MOMO FOODS PRIVATE LIMITED,Mauritius,"INDIA 2020 FUND II, LIMITED , MAURITIUS",REGION NOT INDICATED,"Cafeterias, fast-food restaurants and other food preparation in market stalls",0.86,0.01,
92,ADANI PORTS AND SPECIAL ECONOMIC ZONE LT,UAE,EMERGING MARKET INVESTMENT DMCC - UNITED,REGION NOT INDICATED,Cargo handling incidental to water transport,382.20,5.93,
93,VOESTALPINE VAE INDIA PVT LTD,UAE,SKY TRADE LINKS LIMITED,REGION NOT INDICATED,Manufacture of railway track materials (unassembled rails) of steel,21.35,0.33,
94,Lotus Pond Hotels And Hospitality Pvt Lt,Singapore,"Lotus Pond Holdings Pte Ltd, Singapore",REGION NOT INDICATED,"Hotels and Motels, inns, resorts providing short term
lodging facilities; includes accommodation in house boats",0.08,0.00,
95,N A Sportz Interactive Private Limited,Mauritius,FW SI Limited,REGION NOT INDICATED,"Operation of other websites that act as portals to the Internet, such as media sites providing periodically
updated content",52.32,0.81,
96,WOW MOMO FOODS PRIVATE LIMITED,Mauritius,"INDIA 2020 FUND II, LIMITED , MAURITIUS",REGION NOT INDICATED,"Cafeterias, fast-food restaurants and other food preparation in market stalls",0.61,0.01,
97,Indo Bakels Pvt Ltd.,Switzerland,EMU AG,REGION NOT INDICATED,Manufacture of other bakery products n.e.c.,10.85,0.17,
98,FAASOS Food Services Pvt Ltd office no 3,Mauritius,Lightbox Expansion Fund IFS Court Bank S,REGION NOT INDICATED,"Cafeterias, fast-food restaurants and other food preparation in market stalls",1.36,0.02,
99,"HYDERABAD CHEMICAL PRIVATE LIMITED, A-24",Japan,"NIHON NOHYAKU CO LTD, 19-8 KYOBASHI 1 CH",REGION NOT INDICATED,"Manufacture of insecticides, rodenticides, fungicides, herbicides",17.23,0.27,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
100,ADANI PORTS AND SPECIAL ECONOMIC ZONE LT,UAE,EMERGING MARKET INVESTMENT DMCC - UNITED,REGION NOT INDICATED,Cargo handling incidental to water transport,380.22,5.90,
101,SCHNEIDER ELECTRIC PRESIDENT SYSTEMS LI,Singapore,SCHNEIDER ELECTRIC SOUTH EAST ASIA HQ PT,REGION NOT INDICATED,Manufacture of other structural metal products,1.60,0.02,
102,Concord Biotech Limited,Singapore,"Helix Investment Holdings Ptd. Limited,",REGION NOT INDICATED,Manufacture of medicinal substances used in the manufacture of pharmaceuticals: antibiotics etc.,13.80,0.21,
103,Logic Information Systems (India) Privat,U.S.A,"Logic Global Inc, Usa",REGION NOT INDICATED,Software installation,20.00,0.31,
104,Healthium Medtech Private Limited,Mauritius,"Menu Private Limited , MAURITIUS",REGION NOT INDICATED,"Manufacture of medical impregnated wadding, gauze, bandages, dressings, surgical gut string etc.",325.00,5.04,
105,TradeFin Technologies Private Limited,U.S.A,Tradefin INC,REGION NOT INDICATED,"Writing , modifying, testing of computer program to meet the needs of a particular client excluding web- page designing",0.05,0.00,
106,WOW MOMO FOODS PRIVATE LIMITED,Mauritius,"INDIA 2020 FUND II, LIMITED , MAURITIUS",REGION NOT INDICATED,"Cafeterias, fast-food restaurants and other food preparation in market stalls",0.59,0.01,
107,Indo Bakels Pvt Ltd.,Switzerland,EMU AG,REGION NOT INDICATED,Manufacture of other bakery products n.e.c.,1.55,0.02,
108,Logic Information Systems (India) Privat,U.S.A,"Logic Global Inc, Usa",REGION NOT INDICATED,Software installation,19.84,0.31,
109,Indo Bakels Pvt Ltd.,Switzerland,EMU AG,REGION NOT INDICATED,Manufacture of other bakery products n.e.c.,31.00,0.48,
110,Moolur Financial Services Private Limite,U.S.A,"Ambridge Inc, Usa",REGION NOT INDICATED,Management consultancy activities,0.10,0.00,
111,Cks Consulting Pvt Ltd,Singapore,"Vihara Innovation Network (Vin) Pte Ltd,",REGION NOT INDICATED,Market research and public opinion polling,12.41,0.19,
112,HARSCO INDIA PRIVATE LIMITED,Netherlands,"HARSCO INVESTMENTS EUROPE BV , NETHERLAN",REGION NOT INDICATED,Materials recovery,63.52,0.99,
113,Er- Meccanica Veneta Pvt Ltd,Italy,"Meccanica Veneta Srl,Italy",REGION NOT INDICATED,Sale of motor vehicle parts and accessories,0.05,0.00,
114,IMEDRIX SYSTEMS PRIVATE LIMITED,U.S.A,PIITECH INC,REGION NOT INDICATED,"Manufacture of irradiation, electromedical and electrotherapeutic equipment",0.05,0.00,
115,Kimberly-Clark Lever Pvt Ltd.,U.S.A,Kimberly-Clark Corporation,REGION NOT INDICATED,Manufacture of wearing apparel n.e.c.,0.00,0.00,
116,SB ENERGY THREE PRIVATE LIMITED,United Kingdom,"SBG CLEANTECH ONE LIMITED , LONDON",REGION NOT INDICATED,Electric power generation using solar energy,0.00,0.00,
117,Revzoom India Pvt Ltd.,U.S.A,"Evolphin Software, INC",REGION NOT INDICATED,Providing software support and maintenance to the clients,2.52,0.04,
118,Indo Bakels Pvt Ltd.,Switzerland,EMU AG,REGION NOT INDICATED,Manufacture of other bakery products n.e.c.,15.50,0.24,
119,SLX LOGISTICS PVT LTD,Indonesia,PT APLIKASI KARYA ANAK BANGSA - INDONESI,REGION NOT INDICATED,Web hosting activities,10.93,0.17,
120,IMEDRIX SYSTEMS PRIVATE LIMITED,U.S.A,PIITECH INC,REGION NOT INDICATED,"Manufacture of irradiation, electromedical and electrotherapeutic equipment",0.05,0.00,
121,Suez Water Technologies and Solutions (I,France,Suez Water Technologies and Solutions S.,REGION NOT INDICATED,"Water collection, treatment and supply","1,819.30",28.23,
122,Chemico Health And Beauty India Pvt Ltd,Thailand,"Chemico Group Company Limited, Thailand",REGION NOT INDICATED,Wholesale of industrial chemicals,0.56,0.01,
123,Vasudev Adigas Fast Food Private Limited,Mauritius,"South Asia Gastronomy Enterprise Llc ,Ma",REGION NOT INDICATED,Restaurants without bars,2.56,0.04,
124,ZERO-SUM WIRELESS SOLUTIONS INDIA PVT LT,Japan,ZERO SUM LTD - JAPAN,REGION NOT INDICATED,Wholesale of other electronic equipments and parts thereof,0.00,0.00,
125,Indo Bakels Pvt Ltd.,Switzerland,EMU AG,REGION NOT INDICATED,Manufacture of other bakery products n.e.c.,3.10,0.05,
126,ADANI POWER LTD,UAE,"EMERGING MARKET INVESTMENT DMCC -
UNITED",REGION NOT INDICATED,Electric power generation by coal based thermal power plants,41.47,0.64,
127,Indo Bakels Pvt Ltd.,Switzerland,EMU AG,REGION NOT,Manufacture of other bakery products n.e.c.,1.55,0.02,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
,,,,INDICATED,,,,
128,Vasudev Adigas Fast Food Private Limited,Mauritius,"South Asia Gastronomy Enterprise Llc ,Ma",REGION NOT INDICATED,Restaurants without bars,54.21,0.84,
129,Barbeque-Nation Hospitality Limited,Mauritius,"Menu Private Limited , MAURITIUS",REGION NOT INDICATED,Bars and Restaurants with bars,315.00,4.89,
130,MUSAFIR.COM INDIA PRIVATE LIMITED,UAE,"UNIVERSAL TRAVELS AND TOURISM LLC, UAE",REGION NOT INDICATED,Travel agency activities,3.38,0.05,
131,Vedant Fashions Private Limited,Mauritius,"Rhine Holdings Limited , Mauritius",REGION NOT INDICATED,Wholesale of other clothing items n.e.c.,851.60,13.22,
132,HARSCO INDIA PRIVATE LIMITED,Netherlands,"HARSCO INVESTMENTS EUROPE BV , NETHERLAN",REGION NOT INDICATED,Materials recovery,136.42,2.12,
133,Kimberly-Clark Lever Pvt Ltd.,U.S.A,Kimberly-Clark Corporation,REGION NOT INDICATED,Manufacture of wearing apparel n.e.c.,750.00,11.64,
134,Kimberly-Clark Lever Pvt Ltd.,U.S.A,Kimberly-Clark Corporation,REGION NOT INDICATED,Manufacture of wearing apparel n.e.c.,0.00,0.00,
135,Gkw Limited,Singapore,"Krishna Kumar Bangur
,Singapore",REGION NOT INDICATED,Manufacture of other basic iron and steel n.e.c,250.46,3.89,
136,SB ENERGY THREE PRIVATE LIMITED,United Kingdom,"SBG CLEANTECH THREE HOLDINGS LIMITED , L",REGION NOT INDICATED,Electric power generation using solar energy,0.00,0.00,
137,Revzoom India Pvt Ltd.,U.S.A,"Evolphin Software, INC",REGION NOT INDICATED,Providing software support and maintenance to the clients,2.52,0.04,
138,Trinity College London (India) Pvt Ltd U,United Kingdom,Trinity College London 89 Albert Embank,REGION NOT INDICATED,Educational support services,0.05,0.00,
139,Reliance Airport Developers Limited,France,Dassault Aviation,REGION NOT INDICATED,Management consultancy activitie,"3,090.00",47.95,
140,Indo Bakels Pvt Ltd.,Switzerland,EMU AG,REGION NOT INDICATED,Manufacture of other bakery products n.e.c.,1.55,0.02,
141,Vasudev Adigas Fast Food Private Limited,Mauritius,"South Asia Gastronomy Enterprise Llc ,Ma",REGION NOT INDICATED,Restaurants without bars,33.11,0.51,
