Table No.19 (b),,,,,,,,
"STATEMENT ON REMMITTANCE-WISE DETAILS OF FDI EQUITY INFLOWS RECEIVED BY ACQUISITION OF
69,Avacado Properties And Trading (India) P,Singapore,BREP Asia SG Pearl Holding (NQ) Pte. Ltd,REGION NOT INDICATED,Real estate activities with own or leased property,336.46,5.22,
70,PLUTUSONE HOSPITALITY PRIVATE LIMITED,Mauritius,CALLISTO CAPITAL LIMITED - MAURITIUS,REGION NOT INDICATED,Restaurants without bars,0.02,0.00,
71,Atria Convergence Technologies Private L,Mauritius,"Argan (Mauritius) Limited,Mauritius",REGION NOT INDICATED,Activities of providing internet access by the operator of the wired infrastructure,112.69,1.75,
72,Bmj Group India Pvt Ltd,United Kingdom,"Bmj Publishing Group Limited, Uk",REGION NOT INDICATED,Publishing of journals and periodicals,0.07,0.00,
73,Bmj Group India Pvt Ltd,United Kingdom,"Bmj Publishing Group Limited, Uk",REGION NOT INDICATED,Publishing of journals and periodicals,0.07,0.00,
74,Bmj Group India Pvt Ltd,United Kingdom,"Medelect Limited, Uk",REGION NOT INDICATED,Publishing of journals and periodicals,0.00,0.00,
75,Clever Wizards Solutions Private Limited,U.S.A,"Remedial Capital Llc, Usa",REGION NOT INDICATED,Other business support service activities n.e.c.,5.03,0.08,
76,Clever Wizards Solutions Private Limited,U.S.A,"Remedial Capital Llc, Usa",REGION NOT INDICATED,Other business support service activities n.e.c.,5.03,0.08,
77,Edvance Learning Private Limitededvance,Singapore,"Anshuman Investment Holdings Pte. Ltd.,S",REGION NOT INDICATED,Educational support services,11.26,0.17,
78,Edvance Learning Private Limitededvance,Singapore,"Anshuman Investment Holdings Pte. Ltd.,S",REGION NOT INDICATED,Educational support services,11.26,0.17,
79,Edvance Pre-School Private Limitededvanc,Singapore,"Anshuman Investment Holdings Pte. Ltd.,S",REGION NOT INDICATED,Pre-primary education (education preceding the first level),7.12,0.11,
80,Edvance Pre-School Private Limitededvanc,Singapore,"Anshuman Investment Holdings Pte.Ltd., S",REGION NOT INDICATED,Pre-primary education (education preceding the first level),7.12,0.11,
81,M/s Odel Systems Private Limited 3rd Flo,UAE,Mr Jonathan David Lyon Add; Marina Apt 4,REGION NOT INDICATED,43219 Other electrical electrical installation n.e.c.,5.05,0.08,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
82,INTELLICUS TECHNOLOGIES PVT LTD,U.S.A,KYVOS INSIGHTS INC - UNITED STATES OF AM,REGION NOT INDICATED,62099 Other information technology and computer service activities n.e.c,0.07,0.00,
83,Aptus Value Housing Finance India Limite,Mauritius,"Westbridge Crossover Fund Llc, Mauritius",REGION NOT INDICATED,"64990 Other financial service activities, except insurance and pension funding activities, n.e.c.",11.35,0.18,
84,Bombay Dyeing And ManufacturingCompany,Mauritius,"Baymanco Investments Limited, Mauritius",REGION NOT INDICATED,Manufacture of synthetic or artificial filament staple fibre not textured,"3,358.80",52.12,
85,THINKSYS SOFTWARE PRIVATELIMITED,U.S.A,"THINKSYS INC , USA",REGION NOT INDICATED,"Writing , modifying, testing of computer program to meet the needs of a particular client excluding web-page designing",2.50,0.04,
86,Baypark Hotel and Resorts Private Limite,Singapore,"Asian Developers Pte Limited Address: 9,",REGION NOT INDICATED,"55101 Hotels and Motels, inns, resorts providing short term lodging facilities; includes accommodation in house boats",270.13,4.19,
87,Aegis Customer Support Services Private,Mauritius,ESM Holdings Limited,REGION NOT INDICATED,Other telecommunications activities,0.05,0.00,
88,ADANI PORTS AND SPECIAL ECONOMIC ZONE LT,Mauritius,AFRO ASIA TRADE AND INVESTMENTS LTD - MA,REGION NOT INDICATED,52242 Cargo handling incidental to water transport,106.86,1.66,
89,ADANI PORTS AND SPECIAL ECONOMIC ZONE LT,Mauritius,AFRO ASIA TRADE AND INVESTMENTS LTD - MA,REGION NOT INDICATED,52242 Cargo handling incidental to water transport,165.42,2.57,
90,ADANI PORTS AND SPECIAL ECONOMIC ZONE LT,Mauritius,AFRO ASIA TRADE AND INVESTMENTS LTD - MA,REGION NOT INDICATED,52242 Cargo handling incidental to water transport,267.21,4.15,
91,AQUAFIL INDIA PVT LTD,Italy,TESSILQUATTRO SPA - ITALY,REGION NOT INDICATED,46695 Wholesale of textile fibres etc.,0.00,0.00,
92,DNA SYSTEMS PVT LTD,U.S.A,DNA HEALTHCARE INC - UNITED STATES OF AM,REGION NOT INDICATED,62099 Other information technology and computer service activities n.e.c,1.50,0.02,
93,GEMAL ORGANIC IMPORTS PVT LTD,Austria,ANDREAS FALLWICKL - AUSTRIA,REGION NOT INDICATED,"46304 Wholesale of confectionery, bakery products and beverages other than intoxicants",0.00,0.00,
94,INTELLICUS TECHNOLOGIES PRIVATE LIMITED,U.S.A,KYVOS INSIGHTS INC - UNITED STATES OF AM,REGION NOT INDICATED,62099 Other information technology and computer service activities n.e.c,0.04,0.00,
95,INTELLICUS TECHNOLOGIES PRIVATE LIMITED,U.S.A,KYVOS INSIGHTS INC - UNITED STATES OF AM,REGION NOT INDICATED,62099 Other information technology and computer service activities n.e.c,8.62,0.13,
96,INTELLICUS TECHNOLOGIES PVT LTD,U.S.A,KYVOS INSIGHT INC - UNITED STATES OF AME,REGION NOT INDICATED,62099 Other information technology and computer service activities n.e.c,1.41,0.02,
97,INTELLICUS TECHNOLOGIES PVT LTD,U.S.A,KYVOS INSIGHTS INC - UNITED STATES OF AM,REGION NOT INDICATED,62099 Other information technology and computer service activities n.e.c,0.00,0.00,
98,Cherish Infotech Private Limited,Singapore,Straitstech Pte Ltd,REGION NOT INDICATED,Other information technology and computer service activities n.e.c,0.10,0.00,
99,INTELLICUS TECHNOLOGIES PVT LTD,U.S.A,KYVOS INSIGHTS INC - UNITED STATES OF AM,REGION NOT INDICATED,62099 Other information technology and computer service activities n.e.c,0.00,0.00,
100,INTELLICUS TECHNOLOGIES PVT LTD,U.S.A,KYVOS INSIGHTS INC - UNITED STATES OF AM,REGION NOT INDICATED,62099 Other information technology and computer service activities n.e.c,0.01,0.00,
101,INTELLICUS TECHNOLOGIES PVT LTD,U.S.A,KYVOS INSIGHTS INC - UNITED STATES OF AM,REGION NOT INDICATED,62099 Other information technology and computer service activities n.e.c,0.01,0.00,
102,INTELLICUS TECHNOLOGIES PVT LTD,U.S.A,KYVOS INSIGHTS INC - UNITED STATES OF AM,REGION NOT INDICATED,62099 Other information technology and computer service activities n.e.c,0.08,0.00,
103,Corner Store Technologies Private Limite,Mauritius,Nexus Ventures IV Ltd,REGION NOT INDICATED,Other non-specialised wholesale trade n.e.c,0.64,0.01,
104,INTELLICUS TECHNOLOGIES PVT LTD,U.S.A,KYVOS INSIGHTS INC - UNITED STATES OF AM,REGION NOT INDICATED,62099 Other information technology and computer service activities n.e.c,0.08,0.00,
105,INTELLICUS TECHNOLOGIES PVT LTD,U.S.A,KYVOS INSIGHTS INC - UNITED STATES OF AM,REGION NOT INDICATED,62099 Other information technology and computer service activities n.e.c,0.09,0.00,
106,INTELLICUS TECHNOLOGIES PVT LTD,U.S.A,KYVOS INSIGHTS INC - UNITED STATES OF AM,REGION NOT INDICATED,62099 Other information technology and computer service activities n.e.c,0.09,0.00,
107,INTELLICUS TECHNOLOGIES PVT LTD,U.S.A,KYVOS INSIGHTS INC - UNITED STATES OF AM,REGION NOT INDICATED,62099 Other information technology and computer service activities n.e.c,0.10,0.00,
108,INTELLICUS TECHNOLOGIES PVT LTD,U.S.A,KYVOS INSIGHTS INC - UNITED STATES OF AM,REGION NOT INDICATED,62099 Other information technology and computer service activities n.e.c,0.14,0.00,
109,INTELLICUS TECHNOLOGIES PVT LTD,U.S.A,KYVOS INSIGHTS INC - UNITED STATES OF AM,REGION NOT INDICATED,62099 Other information technology and computer service activities n.e.c,0.15,0.00,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
110,INTELLICUS TECHNOLOGIES PVT LTD,U.S.A,KYVOS INSIGHTS INC - UNITED STATES OF AM,REGION NOT INDICATED,62099 Other information technology and computer service activities n.e.c,0.95,0.01,
111,INTELLICUS TECHNOLOGIES PVT LTD,U.S.A,KYVOS INSIGHTS INC - UNITED STATES OF AM,REGION NOT INDICATED,62099 Other information technology and computer service activities n.e.c,4.30,0.07,
112,L&T SOUTH CITY PROJECTS LIMITED,Mauritius,PRAGNYA SOUTH CITY OPPORTUNITY FUND - MA,REGION NOT INDICATED,68100,"1,472.49",22.85,
113,L&T SOUTH CITY PROJECTS LTD,Mauritius,PRAGNYA FUND II - MAURITIUS,REGION NOT INDICATED,68100,413.52,6.42,
114,Corner Store Technologies Private Limite,Mauritius,Nexus Ventures IV Ltd,REGION NOT INDICATED,Other non-specialised wholesale trade n.e.c,14.29,0.22,
115,LA RENON HEALTHCARE PVT LTD,Mauritius,SEQUOIA CAPITAL INDIA INVESTMENT IV - MA,REGION NOT INDICATED,"21001 Manufacture of medicinal substances used in the manufacture of pharmaceuticals: antibiotics, endocrine products etc.",296.10,4.59,
116,NUTECH SURVEYORS AND ANALYSTS PVT LTD,Singapore,LEON OVERSEAS PTE LTD - SINGAPORE,REGION NOT INDICATED,71200 Technical testing and analysis,4.21,0.07,
117,ODEX INDIA SOLUTIONS PVT LTD,UAE,EA TECHNOLOGIES FZE - UNITED ARAB EMIRAT,REGION NOT INDICATED,62099 Other information technology and computer service activities n.e.c,0.06,0.00,
118,Greencoat Chemicals Prviate Limited,Spain,Jaime Grau Ruiz,REGION NOT INDICATED,Wholesale of industrial chemicals,0.02,0.00,
119,Eye-Q Vision Private Limited,Japan,"Hoya Corporation, Japan",REGION NOT INDICATED,86100 Hospital activities,9.44,0.15,
120,Shree Naman Hotels Private Limited,Singapore,AAPC Singapore Pte. Ltd (Singapore),REGION NOT INDICATED,"55101 Hotels and Motels, inns, resorts providing short term lodging facilities; includes accommodation in house boats",207.40,3.22,
121,DELHIVERY PRIVATE LIMITED,Singapore,"Deli CMF Pte Ltd, SINGAPORE",REGION NOT INDICATED,52219 Other land transport services n.e.c,4.99,0.08,
122,INTELLICUS TECHNOLOGIES PVT LTD,U.S.A,KYVOS INSIGHTS INC - UNITED STATES OF AM,REGION NOT INDICATED,62099 Other information technology and computer service activities n.e.c,0.01,0.00,
123,Interactive Avenues Pvt Ltd,Singapore,IPG Mediabrands Singapore Pte Ltd,REGION NOT INDICATED,73100 Advertising,42.33,0.66,
124,Eye-Q Vision Private Limited,Japan,"Hoya Corporation, Japan",REGION NOT INDICATED,86100 Hospital activities,5.00,0.08,
125,DELHIVERY PRIVATE LIMITED,Singapore,"Deli CMF Pte Ltd, SINGAPORE",REGION NOT INDICATED,52219 Other land transport services n.e.c,4.99,0.08,
126,Eye-Q Vision Private Limited,Japan,"Hoya Corporation, Japan",REGION NOT INDICATED,86100 Hospital activities,3.16,0.05,
127,DELHIVERY PRIVATE LIMITED,Singapore,"Deli CMF Pte Ltd, SINGAPORE",REGION NOT INDICATED,52219 Other land transport services n.e.c,4.99,0.08,
128,Eye-Q Vision Private Limited,Japan,"Hoya Corporation, Japan",REGION NOT INDICATED,86100 Hospital activities,5.00,0.08,
129,Icredizen Financial Technologies Private,Singapore,Incredizen Fintech Pte Ltd,REGION NOT INDICATED,Publishing of operating business and other applications,0.43,0.01,
130,DELHIVERY PRIVATE LIMITED,Singapore,"Deli CMF Pte Ltd, SINGAPORE",REGION NOT INDICATED,52219 Other land transport services n.e.c,5.07,0.08,
131,Adeptpros IT Solutions Pvt Ltd,U.S.A,Adeptpros Inc,REGION NOT INDICATED,62013 Providing software support and maintenance to the clients,1.00,0.02,
132,Eye-Q Vision Private Limited,Japan,"Hoya Corporation, Japan",REGION NOT INDICATED,86100 Hospital activities,19.40,0.30,
133,DELHIVERY PRIVATE LIMITED,Singapore,"Deli CMF Pte Ltd, SINGAPORE",REGION NOT INDICATED,52219 Other land transport services n.e.c,22.16,0.34,
134,Eye-Q Vision Private Limited,Japan,"Hoya Corporation, Japan",REGION NOT INDICATED,86100 Hospital activities,1.58,0.02,
135,DELHIVERY PRIVATE LIMITED,Singapore,"Deli CMF Pte Ltd, SINGAPORE",REGION NOT INDICATED,52219 Other land transport services n.e.c,34.28,0.53,
136,Eye-Q Vision Private Limited,Japan,"Hoya Corporation, Japan",REGION NOT INDICATED,86100 Hospital activities,19.40,0.30,
137,DELHIVERY PRIVATE LIMITED,Singapore,"Deli CMF Pte Ltd, SINGAPORE",REGION NOT INDICATED,52219 Other land transport services n.e.c,10.66,0.17,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
138,Eye-Q Vision Private Limited,Japan,"Hoya Corporation, Japan",REGION NOT INDICATED,86100 Hospital activities,5.00,0.08,
139,DELHIVERY PRIVATE LIMITED,Singapore,"Deli CMF Pte Ltd, SINGAPORE",REGION NOT INDICATED,52219 Other land transport services n.e.c,14.46,0.22,
140,Centrumdirect Limtied,Mauritius,"Evolvence India Fund Ii Limited,Mauritiu",REGION NOT INDICATED,"64990 Other financial service activities, except insurance and pension funding activities, n.e.c.",335.00,5.20,
141,Glitterbug Technologies Private Limited,U.S.A,"Transamerica Ventures Fund Llc, USA",REGION NOT INDICATED,62013 Providing software support and maintenance to the clients,0.97,0.02,
142,Netmagic Solutions PrivateLimited,Japan,"Ntt Communications Corporation, Japan",REGION NOT INDICATED,Other telecommunications activities,"5,160.64",80.08,
143,Next Events Private Limited,Denmark,"Garima Arora, Denmark",REGION NOT INDICATED,82990 Other business support service activities n.e.c.,0.00,0.00,
144,Metrod Metals Private Limited,Mauritius,Metrod (Mauritius) Private Limited,REGION NOT INDICATED,Wholesale of metals and metal ores,0.01,0.00,
145,Rvk Industrial Park Private Limited,Singapore,"Ilp Ii Ventures I Pte. Ltd.,Singapore",REGION NOT INDICATED,"42901 Construction and maintenance of industrial facilities such as refineries chemical
plants etc.",190.00,2.95,
146,Transunion Cibil Limited,Mauritius,"Westbridge Crossover Fund, Llc, Mauritiu",REGION NOT INDICATED,82910 Activities of collection agencies and credit bureaus,"1,705.00",26.46,
147,Vaatsalya Healthcare Solutions Private L,Mauritius,"Aavishkaar India Ii Company Limited,Maur",REGION NOT INDICATED,86100 Hospital activities,14.05,0.22,
148,DELHIVERY PRIVATE LIMITED,Singapore,"Deli CMF Pte Ltd, SINGAPORE",REGION NOT INDICATED,52219 Other land transport services n.e.c,1.36,0.02,
149,Glitterbug Technologies Private Limited,U.S.A,"Transamerica Ventures Fund Llc, USA",REGION NOT INDICATED,62013 Providing software support and maintenance to the clients,4.87,0.08,
150,Hug Digital Pvt Ltd - Chandrima Geetha,UAE,"Hug Digital Fz Llc, UAE",REGION NOT INDICATED,62013 Providing software support and maintenance to the clients,0.08,0.00,
151,DELHIVERY PRIVATE LIMITED,Singapore,"Deli CMF Pte Ltd, SINGAPORE",REGION NOT INDICATED,52219 Other land transport services n.e.c,2.04,0.03,
152,Aster Dm Healthcare Ltd (Dm Health Care,UAE,"David D Aroujo, UAE",REGION NOT INDICATED,86100 Hospital activities,0.14,0.00,
153,Hug Digital Pvt Ltd - Liju Benzigar,UAE,"Hug Digital Fz Llc, UAE",REGION NOT INDICATED,62013 Providing software support and maintenance to the clients,0.08,0.00,
